PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
30.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,266.94085,119.51312,,146.46978,92.72429,212.39823,354.29192,514.15338,210.9013,75.03714,44.15224,83.47473,49.33985,58.52403,52.69685,29.33566,32.60799,31.99731,43.42249,58.4037,71.32844,53.33888,30.56922,21.46643,27.91114
31.01.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,31.2022,31.24662,,30.93812,31.19871,34.34446,46.47953,60.6234,57.48459,84.06326,51.45867,96.90845,41.17734,38.23244,37.67872,35.94744,37.08654,38.32553,75.82344,54.67797,59.8411,58.33037,46.07153,46.49479,47.45758
01.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,52.2487,49.01519,,51.03456,47.03892,41.78788,44.68947,90.6849,74.05534,69.87756,61.23004,60.63288,39.20459,40.24758,35.56203,34.39277,34.66654,35.90223,49.99525,72.45759,40.68247,41.66678,37.23023,35.13092,36.60465
02.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,34.20395,31.8586,,32.19317,32.25713,33.01138,35.54108,35.8489,35.756,35.72808,55.59778,39.47822,39.18661,46.90926,41.47473,36.4729,37.08207,41.23456,81.38943,40.55349,43.37856,43.60407,44.95474,43.00076,33.61805
03.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,32.78843,32.59796,,32.51154,32.98513,33.43318,35.59628,66.99287,57.22326,76.69747,74.17409,98.89912,90.1621,80.45041,51.11162,94.62617,46.60212,58.37386,47.33809,104.02223,73.19091,66.07496,50.85155,39.36387,36.50262
04.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,36.57174,34.03959,,38.54836,36.39725,35.85152,42.48728,76.8171,79.78285,52.31229,47.46847,48.06079,53.8274,53.95366,46.33239,40.68561,39.0577,43.35658,64.61433,49.48015,52.24657,70.1145,53.18285,43.88538,37.63221
05.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,39.8788,38.94567,,34.36134,35.62678,36.01182,39.75905,36.87582,36.39896,42.21697,49.01997,62.86619,65.13274,57.52723,58.04446,50.51073,59.16518,59.54104,81.59897,75.96457,90.51288,78.03446,54.6251,49.81476,43.46101
06.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,53.61455,49.01175,,46.13791,49.14461,45.49694,48.69179,79.15582,78.42309,87.13967,103.45943,148.52221,97.69275,74.30502,72.13012,58.31197,60.5764,63.748,108.16053,193.78497,137.59364,140.23449,100.8583,50.83982,45.1065
07.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,34.33054,42.14346,,39.85058,43.38591,47.28187,44.69174,141.53228,80.46634,61.86682,63.81245,55.44245,59.89253,55.04254,51.74931,34.86125,39.80296,35.40752,42.21584,68.45516,65.03937,60.32855,50.07948,47.91739,47.08391
08.02.2014,0,null,43653269,AMP-OHIO,AGGREGATE,TotalLMP,59.40667,61.81991,,68.06744,86.3957,78.22674,76.93948,62.14694,61.47504,89.95152,76.43662,135.50912,99.28889,75.17626,77.25713,53.74933,52.75086,58.13351,67.33455,117.22812,79.62538,90.08723,59.61598,52.75566,49.23091
